GLOBALEVENTID,SQLDATE,Actor1Name,Actor2Name,Actor1CountryCode,Actor2CountryCode,EventCode,QuadClass,GoldsteinScale,AvgTone,ActionGeo_Lat,ActionGeo_Long,ActionGeo_Type,SOURCEURL
1015883076,20211124,,ISRAELI,,ISR,190,4,-10.0,-2.19178082191781,23.6609,-15.9532,4,https://www.france24.com/fr/afrique/20211124-le-ministre-isra%C3%A9lien-de-la-d%C3%A9fense-benny-gantz-au-maroc-pour-une-visite-historique
1013747194,20211111,WESTERN SAHARA,,MAR,,190,4,-10.0,-3.67231638418079,25.0,-13.5,1,https://lemaghreb.dz/?page=detail_actualite&rubrique=Maghreb&id=100156
1015655883,20211123,POLICE OFFICER,,,,193,4,-10.0,-3.33919156414763,25.0,-13.5,1,http://lecourrier-dalgerie.com/alors-quil-veut-fourguer-sa-technologie-et-son-savoir-faire-au-maroc-le-tsahal-impuissant-devant-la-resistance-palestinienne/
1013284874,20211108,REBEL,,,,190,4,-10.0,-5.88235294117647,21.2167,-17.0167,4,https://www.middleeasteye.net/news/western-sahara-rebels-attack-warn-morocco-escalation-polisario-front
1009270285,20211014,WESTERN SAHARA,,MAR,,192,4,-9.5,-3.9950602037666,27.135,-13.1625,4,https://www.crisisgroup.org/middle-east-north-africa/north-africa/western-sahara/227-relaunching-negotiations-over-western-sahara
1015883386,20211124,WESTERN SAHARA,ISRAEL,MAR,ISR,190,4,-10.0,-2.19178082191781,23.6609,-15.9532,4,https://www.france24.com/fr/afrique/20211124-le-ministre-isra%C3%A9lien-de-la-d%C3%A9fense-benny-gantz-au-maroc-pour-une-visite-historique
961086217,20201223,,WESTERN SAHARA,,MAR,190,4,-10.0,0.12539184952978,25.0,-13.5,1,https://www.alzaytouna.net/2020/12/23/%D8%A7%D9%84%D8%AA%D9%82%D8%AF%D9%8A%D8%B1-%D8%A7%D9%84%D8%A7%D8%B3%D8%AA%D8%B1%D8%A7%D8%AA%D9%8A%D8%AC%D9%8A-123-%D8%A7%D9%84%D9%85%D8%B3%D8%A7%D8%B1%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D8%AD%D8%AA/
985697728,20210519,MIGRANT,MOROCCO,,MAR,192,4,-9.5,-4.33070866141732,25.0,-13.5,1,https://www.france24.com/en/europe/20210519-spanish-pm-visits-ceuta-after-record-8000-migrants-enter-from-morocco
989715722,20210611,PRISONER,PRISON,,,1711,4,-9.2,-8.88888888888892,25.0,-13.5,1,https://article.wn.com/view/2021/06/11/Morocco_Western_Sahara_Sahrawi_activist_detained_incommunica/
985697722,20210519,MIGRANT,MOROCCAN,,MAR,192,4,-9.5,-4.33070866141732,25.0,-13.5,1,https://www.france24.com/en/europe/20210519-spanish-pm-visits-ceuta-after-record-8000-migrants-enter-from-morocco
973987980,20210311,MOROCCAN,,MAR,,190,4,-10.0,-7.29166666666666,21.2167,-17.0167,4,https://www.crisisgroup.org/middle-east-north-africa/north-africa/western-sahara
954028973,20201104,,MOROCCO,,MAR,190,4,-10.0,-2.38095238095238,25.0,-13.5,1,http://spsrasd.info/news/fr/articles/2020/11/02/28236.html
959273719,20201212,WESTERN SAHARA,LOW LEVEL INSURGENCY,MAR,,190,4,-10.0,-1.52143845089903,25.0,-13.5,1,https://www.albawaba.com/news/palestinians-lash-out-morocco-israel-normalization-ties-1398436
987975705,20210601,SPANISH,WESTERN SAHARA,ESP,MAR,1822,4,-9.0,-7.37327188940092,25.0,-13.5,1,https://www.rfi.fr/fr/afrique/20210601-espagne-le-chef-du-front-polisario-est-libre-de-quitter-le-pays
964738337,20210116,MOROCCAN,,MAR,,190,4,-10.0,-7.70491803278689,25.0,-13.5,1,https://www.lnr-dz.com/2021/01/16/la-desinformation-est-le-pilier-de-la-politique-de-propagande-du-makhzen/
957420091,20201202,REBEL,BUSINESS,,,191,4,-9.5,-4.75285171102661,21.2167,-17.0167,4,https://www.al-monitor.com/pulse/afp/2020/12/wsahara-conflict-morocco.html
959009365,20201211,MOROCCAN,ACTIVIST,MAR,,190,4,-10.0,0.77519379844961,23.6609,-15.9532,4,https://www.kten.com/story/43040060/trump-announces-israel-and-morocco-to-normalize-relations
956991230,20201129,MOROCCO,THE UN,MAR,,191,4,-9.5,-2.83975659229209,21.2167,-17.0167,4,https://www.scoop.co.nz/stories/PO2011/S00218/western-sahara-campaign-nz-offers-solidarity-to-the-people-of-western-sahara.htm
956561552,20201126,REBEL,MOROCCO,,MAR,190,4,-10.0,-17.5675675675676,25.0,-13.5,1,https://www.themalaysianinsight.com/s/286970
955473048,20201120,,MOROCCAN,,MAR,193,4,-10.0,-5.60606060606061,25.0,-13.5,1,https://www.la-croix.com/Monde/Le-conflit-ravive-Sahara-occidental-2020-11-20-1201125631
982865037,20210502,,WESTERN SAHARA,,MAR,1821,4,-9.0,-3.07262569832402,25.0,-13.5,1,http://fr.le360.ma/politique/juste-avant-son-arrivee-en-espagne-brahim-ghali-faisait-lobjet-dune-ordonnance-dun-juge-madrilene-237857
956394522,20201125,MOROCCO,THE US,MAR,USA,196,4,-9.5,-5.62015503875969,21.2167,-17.0167,4,https://www.spsrasd.info/news/en/articles/2020/11/11/28370.html
986280453,20210522,SPAIN,,ESP,,192,4,-9.5,-3.21100917431192,25.0,-13.5,1,https://www.trtworld.com/europe/spain-sends-6-600-migrants-back-to-morocco-as-relatives-search-for-children-46909
974397051,20210314,MOROCCAN,CIVILIAN,MAR,,190,4,-10.0,0.0,25.0,-13.5,1,http://lecourrier-dalgerie.com/question-sahraouie-le-senat-espagnol-adopte-une-motion-de-soutien-a-la-solution-politique/
985553570,20210518,MOROCCAN,MIGRANT,MAR,,192,4,-9.5,-4.33884297520661,25.0,-13.5,1,https://www.ibtimes.com/spain-vows-restore-order-ceuta-after-record-migrant-influx-3201062
985553580,20210518,MOROCCAN,MIGRANT,MAR,,192,4,-9.5,-4.33884297520661,25.0,-13.5,1,https://www.ibtimes.com/spain-vows-restore-order-ceuta-after-record-migrant-influx-3201062
971802212,20210226,MILITARY,,,,190,4,-10.0,-1.875,26.8161,-12.8083,4,https://www.aps.dz/monde/118252-proclamation-de-la-rasd-des-acquis-politiques-et-diplomatiques-sur-fond-de-victoires-militaires
988023011,20210601,,WESTERN SAHARA,,MAR,1822,4,-9.0,-4.3574535389482,25.0,-13.5,1,https://www.msn.com/en-xl/africa/other/western-sahara-polisario-head-brahim-ghali-testifies-from-hospital/ar-AAKBH8M
958365676,20201207,SOUTH AFRICAN,MOROCCAN,ZAF,MAR,190,4,-10.0,-0.90293453724605,25.0,-13.5,1,http://www.aps.dz/en/world/36893-au-summit-broad-african-support-to-sahrawi-people-s-self-determination
985732027,20210419,WESTERN SAHARA,SPANISH,MAR,ESP,190,4,-10.0,-3.87596899224806,25.0,-13.5,1,https://www.expressandstar.com/news/world-news/2021/05/19/what-is-behind-the-surge-in-migrants-reaching-spains-ceuta-enclave/
928915483,20200612,MOROCCAN,MOROCCO,MAR,MAR,1711,4,-9.2,-5.86956521739131,25.0,-13.5,1,https://fr.allafrica.com/stories/202006120026.html
945370164,20200908,PROTESTER,,,,175,4,-9.0,-7.49542961608773,27.135,-13.1625,4,http://www.aps.dz/monde/109474-l-ong-wsrw-appelle-a-la-liberation-immediate-des-prisonniers-de-gdeim-izik
961441207,20201226,,MOROCCO,,MAR,190,4,-10.0,-2.00803212851406,25.0,-13.5,1,http://lecourrier-dalgerie.com/son-retour-au-pays-donnera-un-coup-daccelerateur-a-plusieurs-chantiers-les-dossiers-qui-attendent-le-president/
956935981,20201129,MOROCCAN,THE UN,MAR,,196,4,-9.5,-5.35433070866142,21.2167,-17.0167,4,https://www.iol.co.za/news/africa/the-winds-of-war-have-come-to-settle-in-the-sahara-6a956f89-d1ee-4ae1-9d27-bc8e7caa066b
975419356,20210319,BUSINESS,,,,190,4,-10.0,0.67178502879078,25.0,-13.5,1,http://www.elbilad.net/article/detail?id=114273
982938879,20210403,MORROCAN,POLICE CHIEF,MAR,,190,4,-10.0,-1.19402985074626,25.0,-13.5,1,https://news.antiwar.com/2021/05/02/biden-wont-reverse-trumps-western-sahara-move/
969023837,20210210,WESTERN SAHARA,,MAR,,190,4,-10.0,-2.1079258010118,26.6792,-11.6781,4,https://www.lnr-dz.com/2021/02/10/lonu-doit-defendre-le-droit-a-lautodetermination-lun-de-ses-principes-fondamentaux/
955560020,20201120,,ALGERIA,,DZA,192,4,-9.5,-2.45614035087719,21.2167,-17.0167,4,https://fr.hespress.com/175877-le-maroc-a-dejoue-le-projet-dimplantation-dune-base-militaire-algerienne-sur-locean-atlantique.html
964745850,20210117,MOROCCAN,,MAR,,190,4,-10.0,-7.59717314487632,25.0,-13.5,1,http://lecourrier-dalgerie.com/mustapha-adib-ex-officier-de-larmee-de-lair-marocaine-le-moral-des-troupes-est-en-dessous-de-zero/
959574494,20201214,MAURITANIA,ALGERIA,MRT,DZA,190,4,-10.0,-2.92397660818713,25.0,-13.5,1,https://www.radioislam.org.za/a/listen-mohamed-yeslem-beissat-its-shameful-western-sahara-doesnt-belong-to-trump-to-give-away-to-morocco/
960281966,20201218,WESTERN SAHARA,,MAR,,190,4,-10.0,-3.97350993377483,25.0,-13.5,1,http://www.aps.dz/monde/114466-l-armee-sahraouie-poursuit-ses-attaques-contre-les-positions-marocaines
972123546,20210301,EMBASSY,UNITED NATIONS,,,196,4,-9.5,0.64102564102564,25.0,-13.5,1,http://www.spsrasd.info/news/en/articles/2021/03/01/31712.html
987363130,20210528,WESTERN SAHARA,HUMAN RIGHTS GROUP,MAR,,1822,4,-9.0,-4.57317073170732,25.0,-13.5,1,https://www.euronews.com/2021/05/27/us-spain-polisario-court
975001933,20210317,POLICE FORCE,MILITANT,,,190,4,-10.0,-7.38786279683377,25.0,-13.5,1,https://en.royanews.tv/news/26281/2021-03-17
993120633,20210702,MADRID,MOROCCO,ESP,MAR,190,4,-10.0,-3.05676855895196,25.0,-13.5,1,https://www.laprensalatina.com/guterres-urges-political-dialogue-on-western-sahara/
969126076,20210211,REFUGEE,,,,192,4,-9.5,-1.98863636363637,26.6792,-11.6781,4,https://fr.allafrica.com/stories/202102110418.html
958992984,20201210,ACTIVIST,MOROCCAN,,MAR,190,4,-10.0,1.0,23.6609,-15.9532,4,https://cnnphilippines.com:443/world/2020/12/11/Trump-announces-Israel-and-Morocco-to-normalize-relations.html
959009541,20201211,ACTIVIST,MOROCCAN,,MAR,190,4,-10.0,0.77519379844961,23.6609,-15.9532,4,https://www.kten.com/story/43040060/trump-announces-israel-and-morocco-to-normalize-relations
1060642887,20220829,,ETHIOPIA,,ETH,195,4,-10.0,-9.44206008583694,25.0,-13.5,1,http://tnlivenews.in/unicef-slams-ethiopia-air-strike-that-hit-kindergarten-france-24-english/
1061733919,20220906,SEPARATIST,WESTERN SAHARA,,MAR,190,4,-10.0,-4.00667779632721,25.0,-13.5,1,https://www.voaafrique.com/a/sahara-occidental-une-guerre-d-usure-diplomatique-fait-craindre-une-d%C3%A9flagration/6732905.html
1060057599,20220824,WESTERN SAHARA,,MAR,,190,4,-10.0,-1.01010101010101,25.0,-13.5,1,https://www.algerie-focus.com/larmee-sahraouie-continue-de-bombarder-les-forces-marocaines/
1059616659,20220822,SPAIN,MOROCCO,ESP,MAR,190,4,-10.0,0.90634441087613,25.0,-13.5,1,https://en.qantara.de/content/moroccos-king-mohammed-vi-calls-for-unequivocal-support-over-western-sahara-issue
1061534202,20220905,REUTERS,WESTERN SAHARA,USA,MAR,190,4,-10.0,-1.20311394196745,21.2167,-17.0167,4,https://atalayar.com/en/content/polisario-front-calls-greater-un-forcefulness-western-sahara-during-staffan-de-mistura
1061534201,20220905,REUTERS,WESTERN SAHARA,USA,MAR,190,4,-10.0,-1.20311394196745,21.2167,-17.0167,4,https://atalayar.com/en/content/polisario-front-calls-greater-un-forcefulness-western-sahara-during-staffan-de-mistura
982757930,20210501,,SEPARATIST,,,1821,4,-9.0,-10.4651162790698,25.0,-13.5,1,https://www.africaguinee.com/articles/2021/05/01/brahim-ghali-le-chef-des-separatistes-du-polisario-accuse-de-viol
956289670,20201125,FRANCE,THE SECURITY COUNCIL,FRA,,181,4,-9.0,-4.61538461538461,21.2167,-17.0167,4,https://www.thedefensepost.com/2020/11/23/western-sahara-frustration-status-quo/
985780132,20210519,MIGRANT,MOROCCAN,,MAR,192,4,-9.5,-3.3603707995365,25.0,-13.5,1,https://www.modernghana.com/news/1082245/spain-denounces-moroccos-disrepect-to-eu-after.html
931950362,20200627,UNITED NATIONS,,,,1822,4,-9.0,-7.55395683453238,25.0,-13.5,1,http://www.elmoudjahid.com/fr/actualites/155627
957627646,20201203,MOROCCAN,,MAR,,190,4,-10.0,-5.47945205479453,25.0,-13.5,1,https://fr.allafrica.com/stories/202012030056.html
956289673,20201125,FRANCE,MOROCCO,FRA,MAR,181,4,-9.0,-4.61538461538461,21.2167,-17.0167,4,https://www.thedefensepost.com/2020/11/23/western-sahara-frustration-status-quo/
969679881,20210215,ACTIVIST,MOROCCO,,MAR,190,4,-10.0,-5.82120582120582,25.0,-13.5,1,https://fr.allafrica.com/stories/202102150053.html
972713880,20210304,MOROCCAN,,MAR,,190,4,-10.0,-3.06122448979592,25.0,-13.5,1,https://lemaghreb.dz/?page=detail_actualite&rubrique=Maghreb&id=97956
987030492,20210526,MOROCCO,ACTIVIST,MAR,,180,4,-9.0,-12.0370370370371,26.1147,-14.3892,4,https://article.wn.com/view/2021/05/26/Morocco_WesternSahara_Further_information_Sahrawi_activist_a/
958365207,20201207,MOROCCAN,SOUTH AFRICAN,MAR,ZAF,190,4,-10.0,-0.90293453724605,25.0,-13.5,1,http://www.aps.dz/en/world/36893-au-summit-broad-african-support-to-sahrawi-people-s-self-determination
958320526,20201207,NAMIBIA,,NAM,,190,4,-10.0,-1.90217391304348,25.0,-13.5,1,http://www.aps.dz/monde/113856-ua-sommet-large-soutien-africain-a-l-autodetermination-du-peuple-sahraoui
965376671,20210120,MILITARY,MOROCCO,,MAR,190,4,-10.0,-1.16666666666667,25.0,-13.5,1,https://fr.sputniknews.com/afrique/202101201045103618-qui-est-le-general-makri-nomme-chef-du-service-de-renseignement-exterieur-algerien/
968075098,20210205,WESTERN SAHARA,KING,MAR,,186,4,-10.0,-0.95652173913044,25.0,-13.5,1,https://www.vanguardngr.com/2021/02/a-people-united-conversations-with-the-saharawi-foreign-minister/
960262038,20201218,SECURITY FORCE,,,,175,4,-9.0,-3.75203915171289,26.1147,-14.3892,4,https://www.hrw.org/news/2020/12/18/western-sahara-morocco-cracks-down-activists
965994545,20210124,REBEL,,,,190,4,-10.0,-6.38984167569855,21.2167,-17.0167,4,http://www.msn.com/en-us/news/world/w-sahara-rebels-launch-attack-warn-morocco-of-escalation/ar-BB1d2QUk
969614283,20210214,MOROCCAN,,MAR,,182,4,-9.5,-5.58659217877095,26.1147,-14.3892,4,https://www.aps.dz:443/monde/117550-la-militante-sahraouie-soltana-khaya-plus-que-jamais-disposee-a-poursuivre-la-lutte
958293277,20201207,MOROCCO,MOROCCAN,MAR,MAR,190,4,-10.0,-3.55029585798817,22.5367,-14.294,4,https://allafrica.com/stories/202012070643.html
1029690364,20220222,WESTERN SAHARA,MOROCCAN,MAR,MAR,190,4,-10.0,-3.99590163934426,25.0,-13.5,1,https://sante.journaldesfemmes.fr/fiches-maladies/2782423-droit-a-l-oubli-et-cancer-definition-nouveautes-duree-assurance-emprunteur-2022-5-ans-has/
1017035473,20211201,MOROCCO,MOROCCO,MAR,MAR,180,4,-9.0,-5.83994232155731,26.1147,-14.3892,4,https://www.echoroukonline.com/%D9%82%D8%B6%D9%8A%D8%A9-%D8%B3%D9%84%D8%B7%D8%A7%D9%86%D8%A9-%D8%AE%D9%8A%D8%A7-%D8%A7%D9%84%D8%B9%D9%81%D9%88-%D8%A7%D9%84%D8%AF%D9%88%D9%84%D9%8A%D8%A9-%D8%AA%D9%81%D8%B6%D8%AD-%D8%B1%D9%88%D8%A7
1021919855,20220105,ABDULLAH,WESTERN SAHARA,SAU,MAR,1822,4,-9.0,-9.83050847457631,27.135,-13.1625,4,https://fr.allafrica.com/stories/202201050207.html
1018344232,20211209,LIBYA,MOROCCO,LBY,MAR,190,4,-10.0,-4.80880648899189,27.135,-13.1625,4,https://www.middleeasteye.net/news/morocco-western-sahara-polisario-war-rockets-drones
1012778190,20211105,MOROCCO,ALGERIAN,MAR,DZA,180,4,-9.0,-5.43478260869565,25.0,-13.5,1,https://www.dostor.org/3618015
1012985808,20211106,CYPRIOT,TURKISH,CYP,TUR,190,4,-10.0,2.7027027027027,25.0,-13.5,1,https://www.bignewsnetwork.com/news/271665372/un-hopes-new-special-representative-to-visit-cyprus-soon
1009881698,20211018,WESTERN SAHARA,,MAR,,190,4,-10.0,-1.60256410256411,25.0,-13.5,1,https://www.crisisgroup.org/ar/middle-east-north-africa/north-africa/western-sahara/227-relaunching-negotiations-over-western-sahara
1013123050,20211107,WESTERN SAHARA,,MAR,,190,4,-10.0,-2.32153221125943,25.0,-13.5,1,https://stepagency-sy.net/2021/11/07/%D8%A7%D9%84%D8%AC%D8%B2%D8%A7%D8%A6%D8%B1-%D9%88%D8%A7%D9%84%D9%85%D8%BA%D8%B1%D8%A8-2/
1012723462,20211104,MILITARY,,,,190,4,-10.0,-2.82685512367492,25.0,-13.5,1,https://www.tsa-algerie.com/assassinat-de-3-algeriens-une-provocation-deliberee-du-maroc/
1000368810,20210822,MOROCCAN,,MAR,,180,4,-9.0,-15.2317880794702,25.0,-13.5,1,https://www.ennaharonline.com/%D8%A7%D9%84%D8%A5%D8%AD%D8%AA%D9%84%D8%A7%D9%84-%D8%A7%D9%84%D9%85%D8%BA%D8%B1%D8%A8%D9%8A-%D9%8A%D8%B9%D8%AA%D8%AF%D9%8A-%D9%85%D8%AC%D8%AF%D8%AF%D8%A7-%D8%B9%D9%84%D9%89-%D8%B9%D8%A7%D8%A6%D9%84/
1004308652,20210915,SEPARATIST,,,,196,4,-9.5,-3.85674931129477,21.2167,-17.0167,4,https://punchng.com/morocco-names-new-army-commander/
1015778197,20211116,ARMY,,,,190,4,-10.0,-3.58090185676393,25.0,-13.5,1,https://www.elperiodico.com/es/internacional/20211123/ministro-israeli-defensa-visita-marruecos-12891746
1006718859,20210929,MOROCCO,THE UN,MAR,,194,4,-10.0,-1.16648992576882,21.2167,-17.0167,4,https://www.trtworld.com/opinion/biden-will-alter-rhetoric-but-won-t-change-course-on-western-sahara-43595
959163121,20201211,ISRAEL,,ISR,,192,4,-9.5,-4.58553791887125,23.6609,-15.9532,4,https://mondoweiss.net/2020/12/trumps-bribe-to-morocco-to-recognize-israel-means-little-but-could-inflame-a-colonial-conflict-in-the-western-sahara/
978340017,20200406,MOROCCO,CIVILIAN,MAR,,190,4,-10.0,-3.51966873706004,25.0,-13.5,1,https://www.aps.dz/monde/120232-l-appel-de-l-algerie-pour-une-reprise-des-negociations-intervient-dans-le-cadre-de-l-application-des-resolutions-de-l-ua
957078299,20201130,WESTERN SAHARA,CITIZEN,MAR,,190,4,-10.0,-0.70422535211268,25.0,-13.5,1,http://www.aps.dz/monde/113514-l-ambassadeur-du-mexique-en-algerie-reaffirme-la-position-de-son-pays-en-faveur-du-peuple-sahraoui
933454860,20200706,WESTERN SAHARA,AL QAEDA,MAR,,190,4,-10.0,-4.61285008237232,25.0,-13.5,1,https://theprint.in/world/the-african-union-has-failed-to-silence-the-guns/453097/
985706348,20210519,MIGRANT,MOROCCO,,MAR,192,4,-9.5,-3.81246780010304,25.0,-13.5,1,https://www.dailymail.co.uk/news/article-9594849/Spain-sends-4-000-migrants-Morocco-stampede-8-000-overran-North-African-enclave.html
963163465,20210107,POLICEMAN,FARMER,,,175,4,-9.0,-7.38577298153557,23.6609,-15.9532,4,https://www.crisisgroup.org/crisiswatch/january-2021-alerts-and-december-trends-2020
956493172,20201126,WESTERN SAHARA,BUSINESS,MAR,,191,4,-9.5,-3.98724082934609,21.2167,-17.0167,4,http://north-africa.com/2020/11/western-sahara-its-tough-to-run-a-business-in-guerguerat/
1046545952,20220527,ACTIVIST,MOROCCAN,,MAR,190,4,-10.0,-4.9482163406214,26.1147,-14.3892,4,https://www.amnesty.org/en/latest/news/2022/05/morocco-western-sahara-investigate-targeted-assault-on-sahrawi-women-activists/
1049366015,20220614,EUROPEAN,WESTERN SAHARA,EUR,MAR,190,4,-10.0,-1.74890693316677,25.0,-13.5,1,https://www.echoroukonline.com/%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D8%A7%D9%88%D9%8A-%D8%A3%D9%8A-%D8%AE%D9%8A%D8%A7%D8%B1-%D9%84%D8%A7-%D9%8A%D8%B6%D9%85%D9%86-%D8%AD%D8%B1%D9%8A%D8%A9-%D8%B4%D8%B9%D8%A8-%D8%A7%D9%84%D8%B5%D8%AD%D8%B1
1038553235,20220409,SPANISH,MOROCCO,ESP,MAR,190,4,-10.0,0.0,25.0,-13.5,1,https://allafrica.com/stories/202204090104.html
1041497077,20220427,MOROCCO,MADRID,MAR,ESP,190,4,-10.0,-3.05676855895196,25.0,-13.5,1,https://www.laprensalatina.com/guterres-urges-political-dialogue-on-western-sahara/
1050039434,20220618,POLICE,WESTERN SAHARA,,MAR,1821,4,-9.0,-1.5079707022835,27.135,-13.1625,4,https://www.resilience.org/stories/2021-11-11/an-unjust-transition-energy-colonialism-and-extractivism-in-occupied-western-sahara/
1027565606,20220210,,AUTHORITIES,,,190,4,-10.0,-5.625,26.1147,-14.3892,4,https://www.echoroukonline.com/%D9%82%D9%85%D8%B9-%D9%85%D8%B8%D8%A7%D9%87%D8%B1%D8%A9-%D9%84%D9%84%D8%AA%D8%B6%D8%A7%D9%85%D9%86-%D9%85%D8%B9-%D8%B3%D9%84%D8%B7%D8%A7%D9%86%D8%A9-%D8%AE%D9%8A%D8%A7-%D8%A8%D8%A7%D9%84%D8%B9%D9%8A
1023858454,20220118,ALGERIA,,DZA,,180,4,-9.0,0.81227436823104,25.0,-13.5,1,https://www.akhbarelyoum.dz/ar/200235/311833-2022-01-18-19-43-01
1021919681,20220105,WESTERN SAHARA,,MAR,,1822,4,-9.0,-9.83050847457631,27.135,-13.1625,4,https://fr.allafrica.com/stories/202201050207.html
960567629,20201220,,WESTERN SAHARA,,MAR,190,4,-10.0,-3.53356890459364,25.0,-13.5,1,http://www.liberte-algerie.com/international/larmee-sahraouie-poursuit-son-offensive-contre-rabat-350996
959966976,20201216,,AMERICAN,,USA,192,4,-9.5,-2.01729106628242,25.0,-13.5,1,http://www.aps.dz/monde/114371-john-bolton-le-maroc-a-saborde-la-tenue-du-referendum-au-sahara-occidental
961414698,20201225,MOROCCAN,,MAR,,190,4,-10.0,-3.17460317460317,25.0,-13.5,1,http://www.aps.dz/monde/114909-el-guerguerat-l-apls-poursuit-ses-attaques-contre-les-positions-des-forces-d-occupation-marocaines
956493177,20201126,WESTERN SAHARA,MILITARY,MAR,,190,4,-10.0,-6.3953488372093,25.0,-13.5,1,http://www.spsrasd.info/news/en/articles/2020/11/25/28990.html
950890153,20201008,PRESIDENT,WESTERN SAHARA,,MAR,190,4,-10.0,-3.83333333333334,25.0,-13.5,1,http://www.aps.dz/monde/110763-sahara-occidental-le-rapport-de-guterres-est-reducteur-et-ne-reflete-pas-la-realite
956594403,20201126,MOROCCO,REBEL,MAR,,190,4,-10.0,-10.3260869565217,25.0,-13.5,1,https://www.urdupoint.com/en/world/morocco-upholds-jail-terms-for-sahrawis-over-1097455.html
965972125,20210124,WESTERN SAHARA,,MAR,,194,4,-10.0,-5.85858585858586,21.2167,-17.0167,4,https://www.aljazeera.com/news/2021/1/24/western-sahara-rebels-attack-moroccos-guerguerat-border
993177756,20210702,WESTERN SAHARA,,MAR,,180,4,-9.0,-5.27472527472527,27.135,-13.1625,4,https://www.al-monitor.com/originals/2021/07/un-reports-severe-human-rights-abuses-western-sahara
985671361,20210519,MOROCCO,SPAIN,MAR,ESP,190,4,-10.0,-3.03030303030303,25.0,-13.5,1,https://www.nytimes.com/2021/05/18/briefing/gaza-crisis-spain-migrants-coronavirus.html
962136410,20201231,FIGHTER,WESTERN SAHARA,,MAR,190,4,-10.0,-5.1082731815658,25.0,-13.5,1,http://pnn.ps/news/562627
965994554,20210124,REBEL,MILITARY,,,190,4,-10.0,-6.38984167569855,21.2167,-17.0167,4,http://www.msn.com/en-us/news/world/w-sahara-rebels-launch-attack-warn-morocco-of-escalation/ar-BB1d2QUk
958042492,20201205,FIGHTER,SPANISH SAHARA,,MAR,190,4,-10.0,-5.22388059701493,25.0,-13.5,1,https://www.news1.co.il/Archive/0024-D-144966-00.html
956349446,20201125,WESTERN SAHARA,BUSINESS,MAR,,191,4,-9.5,-3.98724082934609,21.2167,-17.0167,4,https://en.qantara.de/content/western-sahara-flare-up-spells-gloom-for-buffer-zone-businesses
956373467,20201125,REBEL,BUSINESS,,,191,4,-9.5,-3.91891891891892,21.2167,-17.0167,4,https://www.modernghana.com/news/1045377/w-sahara-flare-up-spells-gloom-for-buffer-zone.html
981444184,20210423,,POLICE,,,186,4,-10.0,-7.74193548387097,25.0,-13.5,1,https://www.parismatch.com/Actu/Societe/Policiere-tuee-a-Rambouillet-Jean-Castex-et-Gerald-Darmanin-sur-les-lieux-de-l-attaque-1735179
959435029,20201213,ALGERIA,MILITARY WING,DZA,,190,4,-10.0,-3.08880308880309,25.0,-13.5,1,https://www.wsws.org/en/articles/2020/12/14/isra-d14.html
988701999,20210605,SPAIN,ACTIVIST,ESP,,1822,4,-9.0,-4.34782608695652,25.0,-13.5,1,https://www.aps.dz/monde/123058-aminatou-haidar-l-espagne-se-doit-conduire-la-decolonisation-au-sahara-occidental
972713881,20210304,MOROCCAN,,MAR,,190,4,-10.0,-3.06122448979592,25.0,-13.5,1,https://lemaghreb.dz/?page=detail_actualite&rubrique=Maghreb&id=97956
992486824,20210629,MILITARY,,,,190,4,-10.0,-2.93132328308208,25.0,-13.5,1,https://www.maravipost.com/challenging-spanish-moroccan-contempt-for-african-sovereignty-by-owei-lakemfa/
969125989,20210211,MOROCCAN,,MAR,,190,4,-10.0,-3.5,25.0,-13.5,1,https://fr.allafrica.com/stories/202102110413.html
987805824,20210531,MIGRANT,MOROCCO,,MAR,171,4,-9.2,-10.15625,25.0,-13.5,1,https://nationalpost.com/pmn/news-pmn/moroccos-action-in-migrant-crisis-was-unacceptable-spanish-pm-says
954418063,20201110,MOROCCO,FRANCE,MAR,FRA,191,4,-9.5,-4.77815699658703,21.2167,-17.0167,4,https://english.aawsat.com/home/article/2616591/le-drian-stresses-frances-war-against-terrorism-not-islam
973988069,20210311,MILITARY,MOROCCAN,,MAR,190,4,-10.0,-3.85326318782881,21.2167,-17.0167,4,https://www.crisisgroup.org/middle-east-north-africa/north-africa/western-sahara/b82-time-international-re-engagement-western-sahara
960596137,20201220,HUMAN RIGHTS WATCH,WESTERN SAHARA,,MAR,192,4,-9.5,-2.62773722627737,25.0,-13.5,1,http://moroccomail.fr/2020/12/19/sahara-occidental-prochaine-reunion-a-huis-clos-du-conseil-de-securite-de-lonu/
959549814,20201214,MAURITANIA,ALGERIA,MRT,DZA,190,4,-10.0,-1.16175156389634,26.8161,-12.8083,4,https://www.vanguardngr.com/2020/12/western-saharas-sovereignty-and-united-states-decision/
956414633,20201125,WESTERN SAHARA,MILITARY,MAR,,190,4,-10.0,-6.6006600660066,25.0,-13.5,1,http://www.aps.dz/en/world/36669-un-confirms-continuation-of-military-clashes-in-western-sahara
969679880,20210215,ACTIVIST,WESTERN SAHARA,,MAR,182,4,-9.5,-4.53514739229025,25.0,-13.5,1,https://fr.allafrica.com/stories/202102150041.html
